Date,Open,High,Low,Close,Adj Close,Volume
2011-02-15,557.974976,558.000000,538.674988,548.400024,430.514923,465252
2011-02-16,552.375000,555.000000,540.575012,549.150024,431.103699,267940
2011-02-17,549.099976,557.500000,546.549988,554.599976,435.382202,260156
2011-02-18,554.375000,565.950012,542.000000,545.200012,428.002777,405100
2011-02-21,545.000000,572.474976,530.224976,568.325012,446.156769,579188
2011-02-22,562.000000,573.474976,560.049988,568.575012,446.353058,351010
2011-02-23,562.049988,572.474976,562.049988,563.775024,442.584839,231226
2011-02-24,557.650024,568.500000,551.000000,557.549988,437.697937,511254
2011-02-25,551.150024,558.450012,544.599976,555.599976,436.167084,311244
2011-02-28,554.000000,574.375000,550.875000,556.474976,436.854034,600020
2011-03-01,559.500000,566.224976,549.200012,562.349976,441.466034,562322
2011-03-03,559.500000,577.275024,554.000000,575.150024,451.514648,413162
2011-03-04,577.500000,582.000000,562.575012,567.250000,445.312744,290668
2011-03-07,563.400024,563.400024,547.549988,554.375000,435.205505,332240
2011-03-08,554.000000,564.000000,553.000000,559.424988,439.169922,236120
2011-03-09,561.500000,568.224976,559.299988,562.674988,441.721252,274732
2011-03-10,561.500000,561.500000,550.950012,554.150024,435.028809,223300
2011-03-11,550.000000,551.799988,532.549988,538.125000,422.448578,969692
2011-03-14,535.000000,550.000000,529.500000,548.325012,430.455933,411984
2011-03-15,540.000000,547.500000,533.625000,544.900024,427.767242,523268
2011-03-16,545.000000,561.375000,545.000000,557.750000,437.854919,295518
2011-03-17,555.000000,558.974976,546.500000,549.775024,431.594299,494434
2011-03-18,547.299988,554.000000,538.549988,541.200012,424.862701,255362
2011-03-21,543.049988,546.375000,534.250000,535.974976,420.760773,228628
2011-03-22,536.250000,540.299988,532.049988,534.474976,419.583099,373022
2011-03-23,534.500000,535.500000,529.125000,532.049988,417.679535,411546
2011-03-24,535.500000,547.500000,534.700012,546.724976,429.199890,454776
2011-03-25,554.500000,563.250000,551.375000,559.099976,438.914795,362958
2011-03-28,560.000000,563.474976,554.025024,560.599976,440.092285,247484
2011-03-29,560.000000,575.000000,560.000000,569.625000,447.177185,342484
2011-03-30,573.500000,581.500000,572.500000,575.674988,451.926727,389478
2011-03-31,577.500000,598.250000,576.500000,591.250000,464.153748,558142
2011-04-01,591.500000,599.000000,586.500000,589.825012,463.034912,208082
2011-04-04,590.049988,607.474976,590.049988,605.750000,475.536835,378418
2011-04-05,606.000000,621.950012,601.275024,619.700012,486.487946,335390
2011-04-06,620.000000,623.500000,606.674988,611.924988,480.384247,376540
2011-04-07,610.500000,610.500000,597.500000,599.700012,470.787323,291440
2011-04-08,598.900024,606.950012,592.724976,597.450012,469.020996,192974
2011-04-11,597.474976,597.474976,585.000000,589.349976,462.662170,253438
2011-04-13,590.000000,610.799988,587.000000,604.474976,474.536011,459912
2011-04-15,605.500000,611.000000,589.500000,595.275024,467.313507,968376
2011-04-18,597.000000,606.500000,572.099976,574.849976,451.279083,986644
2011-04-19,575.000000,584.674988,570.575012,582.424988,457.225769,471856
2011-04-20,589.000000,611.549988,589.000000,609.400024,478.402191,1284490
2011-04-21,618.599976,622.950012,585.849976,595.825012,467.745300,4195944
2011-04-25,599.950012,601.950012,586.549988,598.849976,470.120026,738184
2011-04-26,599.500000,600.000000,590.150024,594.200012,466.469452,399398
2011-04-27,595.025024,597.474976,588.000000,590.650024,463.682648,304960
2011-04-28,590.000000,592.000000,578.075012,580.025024,455.341736,339562
2011-04-29,586.500000,586.500000,575.575012,581.799988,456.735199,259562
2011-05-02,582.750000,591.900024,575.000000,579.200012,454.693970,271326
2011-05-03,579.000000,579.000000,565.500000,568.650024,446.411835,383420
2011-05-04,572.224976,572.224976,557.575012,567.974976,445.881989,364644
2011-05-05,571.000000,571.000000,554.075012,557.250000,437.462433,236148
2011-05-06,559.724976,574.000000,558.500000,572.275024,449.257568,220380
2011-05-09,574.500000,576.125000,562.500000,567.075012,445.175476,142766
2011-05-10,567.500000,579.250000,564.099976,568.525024,446.313690,222928
2011-05-11,572.474976,575.500000,563.500000,569.200012,446.843628,1410056
2011-05-12,565.500000,566.724976,555.000000,556.075012,436.540039,233400
2011-05-13,557.500000,570.500000,556.075012,563.849976,442.643646,310768
2011-05-16,562.224976,572.500000,561.500000,563.924988,442.702515,152686
2011-05-17,565.000000,574.000000,562.500000,571.250000,448.452911,153878
2011-05-18,571.599976,580.000000,571.599976,575.799988,452.024872,201716
2011-05-19,580.000000,584.700012,578.500000,582.349976,457.166870,171658
2011-05-20,585.000000,591.000000,582.049988,588.200012,461.759399,233014
2011-05-23,587.349976,587.349976,575.250000,582.049988,456.931427,114356
2011-05-24,581.474976,586.500000,570.724976,575.799988,452.024872,153362
2011-05-25,572.525024,575.400024,560.700012,563.775024,442.584839,207116
2011-05-26,566.025024,571.000000,559.575012,566.224976,444.508148,176030
2011-05-27,573.900024,575.000000,568.000000,570.724976,448.040741,94458
2011-05-30,573.250000,579.450012,571.599976,576.625000,452.672699,101168
2011-05-31,580.000000,587.750000,576.250000,579.400024,454.851105,156080
2011-06-01,579.474976,588.375000,579.474976,587.650024,461.327515,120836
2011-06-02,577.599976,584.000000,577.500000,582.500000,457.284698,91060
2011-06-03,582.750000,587.500000,575.000000,576.575012,452.633423,76648
2011-06-06,574.000000,584.450012,570.000000,582.375000,457.186523,175608
2011-06-07,581.500000,590.500000,578.625000,588.525024,462.014526,175650
2011-06-08,584.500000,591.150024,582.150024,588.674988,468.500671,271766
2011-06-09,588.674988,596.525024,588.500000,592.125000,471.246399,358792
2011-06-10,594.474976,598.450012,592.525024,594.325012,472.997314,349614
2011-06-13,594.000000,594.500000,585.750000,587.799988,467.804443,141824
2011-06-14,590.000000,596.500000,590.000000,594.375000,473.037140,116494
2011-06-15,594.000000,601.424988,589.125000,590.000000,469.555267,267688
2011-06-16,589.025024,592.974976,573.549988,575.849976,458.293884,262390
2011-06-17,581.000000,581.000000,552.075012,555.250000,441.899200,492890
2011-06-20,559.974976,560.275024,528.299988,534.775024,425.604095,385570
2011-06-21,539.000000,555.200012,532.500000,552.075012,439.372345,259122
2011-06-22,555.525024,558.299988,540.000000,541.799988,431.194916,273904
2011-06-23,539.599976,550.000000,535.525024,547.250000,435.532318,403148
2011-06-24,548.000000,569.950012,548.000000,568.099976,452.125977,456662
2011-06-27,560.349976,577.349976,560.349976,575.375000,457.915741,438048
2011-06-28,579.000000,581.375000,568.325012,576.474976,458.791229,182490
2011-06-29,576.500000,588.924988,576.500000,584.799988,465.416718,209754
2011-06-30,585.000000,592.700012,583.500000,590.174988,469.694519,181700
2011-07-01,592.525024,595.500000,589.200012,593.174988,472.081970,210868
2011-07-04,594.000000,599.474976,590.125000,592.375000,471.445557,105060
2011-07-05,590.625000,594.500000,586.500000,589.849976,469.435883,130852
2011-07-06,590.049988,596.000000,586.000000,590.174988,469.694519,168772
2011-07-07,592.000000,599.750000,591.200012,598.000000,475.922150,236210
2011-07-08,598.500000,602.450012,584.500000,585.750000,466.172974,292818
2011-07-11,585.000000,589.474976,573.650024,577.900024,459.925385,272940
2011-07-12,572.000000,575.000000,556.825012,573.375000,456.324097,363626
2011-07-13,576.000000,583.849976,566.500000,575.450012,457.975555,385760
2011-07-14,575.275024,579.500000,559.500000,562.625000,447.768646,867336
2011-07-15,675.150024,675.150024,450.125000,574.025024,456.841431,693120
2011-07-18,575.400024,576.625000,561.500000,562.700012,447.828400,633970
2011-07-19,562.000000,573.474976,560.250000,569.674988,453.379517,228858
2011-07-20,575.000000,577.500000,562.799988,566.000000,450.454773,349744
2011-07-21,566.250000,566.700012,560.000000,561.325012,446.734070,336330
2011-07-22,566.500000,569.950012,563.000000,566.349976,450.733093,202118
2011-07-25,566.000000,571.400024,562.000000,569.650024,453.359650,285582
2011-07-26,569.500000,574.950012,563.500000,571.900024,455.150238,208430
2011-07-27,573.025024,577.025024,569.000000,573.025024,456.045654,160958
2011-07-28,569.250000,571.500000,560.075012,564.325012,451.485321,194980
2011-07-29,568.299988,570.875000,561.500000,567.224976,453.805450,110612
2011-08-01,569.049988,574.900024,563.650024,566.799988,453.465515,296232
2011-08-02,567.000000,567.500000,561.224976,565.349976,452.305389,894990
2011-08-03,561.000000,563.200012,547.650024,554.825012,443.884918,331490
2011-08-04,556.500000,559.799988,546.500000,548.400024,438.744690,422604
2011-08-05,539.000000,539.000000,514.000000,528.349976,422.703766,920068
2011-08-08,505.000000,515.500000,498.450012,504.625000,403.722626,882498
2011-08-09,483.000000,492.350006,474.000000,483.625000,386.921722,959570
2011-08-10,499.450012,506.000000,487.500000,492.000000,393.622070,650586
2011-08-11,490.000000,492.000000,481.299988,488.850006,391.101868,326498
2011-08-12,495.024994,496.024994,469.049988,475.600006,380.501373,711814
2011-08-16,485.950012,488.950012,478.500000,487.024994,389.641937,411300
2011-08-17,487.500000,505.000000,485.000000,502.274994,401.842560,705814
2011-08-18,503.500000,504.725006,479.250000,481.049988,384.861603,442984
2011-08-19,468.575012,472.225006,453.000000,464.899994,371.940857,591996
2011-08-22,464.500000,465.000000,451.450012,459.149994,367.340637,324996
2011-08-23,461.450012,493.000000,460.225006,489.750000,391.821960,688260
2011-08-24,491.450012,491.450012,477.674988,481.375000,385.121552,402216
2011-08-25,482.000000,486.450012,470.125000,477.575012,382.081482,438228
2011-08-26,477.450012,484.200012,470.250000,474.575012,379.681274,506700
2011-08-29,483.500000,512.500000,483.399994,509.299988,407.462921,867374
2011-08-30,514.924988,525.000000,511.299988,520.299988,416.263336,924288
2011-09-02,530.500000,536.500000,507.575012,510.825012,408.682861,383386
2011-09-05,507.000000,517.000000,499.575012,513.900024,411.143097,437900
2011-09-06,509.700012,520.674988,502.500000,515.474976,412.403198,383110
2011-09-07,515.474976,524.375000,512.549988,515.400024,412.343140,363584
2011-09-08,517.450012,527.500000,515.000000,517.950012,414.383270,462266
2011-09-09,518.500000,525.500000,505.625000,507.975006,406.402771,353342
2011-09-12,501.000000,501.475006,489.500000,494.399994,395.542145,461978
2011-09-13,499.500000,511.600006,495.575012,497.399994,397.942322,334698
2011-09-14,501.000000,514.200012,497.000000,508.524994,406.842773,475946
2011-09-15,514.750000,522.000000,505.225006,520.025024,416.043335,433774
2011-09-16,522.599976,535.500000,510.500000,514.599976,411.703033,574044
2011-09-19,511.750000,515.950012,506.350006,508.899994,407.142822,411242
2011-09-20,512.000000,532.500000,508.000000,528.950012,423.183655,400708
2011-09-21,532.500000,533.599976,518.825012,521.525024,417.243530,354458
2011-09-22,512.500000,517.000000,494.075012,497.575012,398.082275,635226
2011-09-23,495.000000,507.250000,491.350006,495.700012,396.582214,737132
2011-09-26,500.000000,504.399994,485.000000,499.250000,399.422363,719098
2011-09-27,507.500000,521.000000,503.000000,519.125000,415.323303,425780
2011-09-28,523.500000,531.500000,518.750000,524.075012,419.283569,422250
2011-09-29,520.000000,533.924988,517.500000,530.150024,424.143829,534422
2011-09-30,527.000000,532.099976,516.150024,518.750000,415.023224,300020
2011-10-03,512.474976,524.000000,507.500000,522.000000,417.623383,358672
2011-10-04,518.000000,528.200012,514.375000,522.974976,418.403381,567224
2011-10-05,526.125000,531.000000,520.575012,521.750000,417.423370,338394
2011-10-07,535.000000,538.875000,519.500000,524.349976,419.503540,397804
2011-10-10,524.150024,537.250000,523.549988,532.650024,426.143951,355506
2011-10-11,535.525024,539.000000,517.775024,520.599976,416.503387,750246
2011-10-12,532.000000,544.400024,531.025024,539.674988,431.764221,650068
2011-10-13,547.500000,551.750000,539.599976,545.400024,436.344452,680690
2011-10-14,544.299988,570.000000,544.000000,567.250000,453.825378,976842
2011-10-17,575.000000,577.450012,555.575012,559.900024,447.945160,619270
2011-10-18,531.000000,532.000000,510.549988,516.750000,413.423157,1755980
2011-10-19,521.750000,526.900024,517.525024,524.349976,419.503540,475678
2011-10-20,518.000000,523.000000,515.424988,522.349976,417.903503,388458
2011-10-21,526.000000,529.950012,521.000000,524.125000,419.323486,922970
2011-10-24,528.500000,545.825012,528.500000,539.674988,431.764221,390256
2011-10-25,543.049988,554.400024,535.525024,549.650024,442.202850,407218
2011-10-28,558.250000,568.724976,555.625000,559.825012,450.388794,521202
2011-10-31,559.000000,565.875000,555.500000,557.099976,448.196564,164888
2011-11-01,550.000000,561.000000,548.375000,553.750000,445.501251,168756
2011-11-02,547.525024,560.500000,547.525024,553.150024,445.018677,194926
2011-11-03,550.000000,554.049988,543.075012,551.724976,443.872192,301052
2011-11-04,558.599976,561.500000,544.250000,549.549988,442.122406,233882
2011-11-08,550.474976,557.000000,549.500000,551.750000,443.892303,147450
2011-11-09,555.500000,572.500000,553.299988,561.500000,451.736298,799850
2011-11-11,551.000000,569.950012,551.000000,565.400024,454.873901,339420
2011-11-14,568.000000,578.000000,560.625000,563.250000,453.144196,287936
2011-11-15,563.900024,569.224976,560.000000,561.474976,451.716217,202066
2011-11-16,561.099976,566.400024,552.700012,558.099976,449.001068,206746
2011-11-17,557.349976,561.500000,553.974976,556.500000,447.713776,221752
2011-11-18,554.974976,554.974976,538.500000,544.025024,437.677368,340918
2011-11-21,542.500000,543.500000,528.450012,532.474976,428.385193,548172
2011-11-22,534.000000,547.000000,528.500000,542.275024,436.269501,267126
2011-11-23,541.500000,541.500000,521.000000,531.200012,427.359528,366732
2011-11-24,534.875000,546.924988,522.500000,544.625000,438.160126,249292
2011-11-25,544.200012,544.200012,529.000000,531.474976,427.580719,244464
2011-11-28,537.000000,547.500000,536.950012,544.575012,438.119904,328160
2011-11-29,547.200012,552.500000,542.500000,545.349976,438.743317,261258
2011-11-30,544.500000,559.950012,542.375000,556.549988,447.754028,286284
2011-12-01,567.500000,573.650024,563.000000,567.375000,456.462891,244894
2011-12-02,565.000000,592.250000,565.000000,587.750000,472.854889,623746
2011-12-05,586.000000,591.349976,581.125000,589.775024,474.484222,293532
2011-12-07,588.599976,596.099976,586.200012,589.549988,474.303070,245338
2011-12-08,583.150024,594.000000,583.150024,588.650024,473.579071,253480
2011-12-09,585.474976,591.450012,580.625000,585.849976,471.326233,331906
2011-12-12,587.099976,594.599976,577.750000,589.950012,474.624939,432470
2011-12-13,584.500000,598.349976,583.349976,589.849976,474.544434,611066
2011-12-14,589.500000,593.924988,585.500000,589.900024,474.584625,221956
2011-12-15,585.000000,594.000000,577.599976,591.299988,475.710968,355624
2011-12-16,590.250000,591.000000,566.000000,571.750000,459.982758,387038
2011-12-19,571.750000,578.075012,557.375000,571.275024,459.600555,256978
2011-12-20,570.500000,575.000000,564.500000,566.549988,455.799194,240928
2011-12-21,574.500000,582.700012,561.299988,579.950012,466.579590,336518
2011-12-22,574.000000,580.974976,566.549988,574.500000,462.194946,210806
2011-12-23,575.000000,580.650024,569.575012,578.150024,465.131622,216298
2011-12-26,576.150024,595.000000,576.000000,593.950012,477.843018,472360
2011-12-27,593.000000,595.000000,585.125000,588.375000,473.357849,131492
2011-12-28,584.950012,592.049988,582.875000,584.575012,470.300568,143720
2011-12-29,580.549988,589.224976,580.000000,582.674988,468.772064,204190
2011-12-30,587.500000,590.500000,578.625000,580.625000,467.122589,190352
2012-01-02,577.575012,593.000000,576.299988,589.125000,473.961151,301766
2012-01-03,591.150024,604.900024,590.500000,598.349976,481.382874,509242
2012-01-04,601.000000,602.000000,585.575012,587.200012,472.412415,205780
2012-01-05,586.000000,592.500000,583.599976,586.224976,471.628021,203192
2012-01-06,580.525024,593.974976,578.599976,585.474976,471.024658,206840
2012-01-07,null,null,null,null,null,null
2012-01-09,586.900024,590.000000,582.549988,585.825012,471.306335,304374
2012-01-10,587.500000,592.250000,580.049988,583.400024,469.355225,247762
2012-01-11,586.000000,587.724976,566.575012,568.575012,457.428345,401548
2012-01-12,557.000000,557.000000,535.000000,546.450012,439.628479,904304
2012-01-13,549.000000,551.900024,537.000000,543.299988,437.094147,517316
2012-01-16,543.250000,556.424988,540.000000,553.674988,445.441010,301546
2012-01-17,558.500000,562.200012,547.500000,552.150024,444.214020,576340
2012-01-18,540.500000,547.974976,523.500000,537.674988,432.568726,1413116
2012-01-19,544.000000,544.799988,533.000000,537.974976,432.810028,411660
2012-01-20,540.200012,545.000000,536.500000,539.450012,433.996796,231078
2012-01-23,539.025024,545.849976,537.849976,539.224976,433.815735,205928
2012-01-24,541.200012,547.500000,538.775024,543.825012,437.516541,192014
2012-01-25,546.000000,554.500000,545.250000,548.375000,443.624268,350416
2012-01-27,550.150024,559.724976,550.150024,554.424988,448.518646,552978
2012-01-30,550.025024,559.000000,550.025024,554.775024,448.801727,168384
2012-01-31,557.000000,567.000000,557.000000,565.250000,457.275818,275522
2012-02-01,565.000000,567.000000,554.099976,564.000000,456.264618,189418
2012-02-02,567.500000,575.750000,565.250000,573.150024,463.666809,339442
2012-02-03,575.500000,586.950012,570.825012,584.075012,472.504944,450248
2012-02-06,586.000000,598.849976,586.000000,595.974976,482.131866,362608
2012-02-07,601.000000,604.174988,597.799988,599.724976,485.165588,228046
2012-02-08,606.500000,613.000000,606.500000,609.375000,492.972137,386104
2012-02-09,603.525024,615.950012,594.075012,613.525024,496.329468,230848
2012-02-10,612.000000,617.299988,607.500000,615.275024,497.745209,235772
2012-02-13,611.000000,617.500000,606.450012,612.275024,495.318207,167888
2012-02-14,612.500000,614.174988,607.500000,609.825012,493.336121,97098
2012-02-15,614.950012,624.000000,610.000000,620.500000,501.971924,286346
2012-02-16,620.000000,620.549988,609.375000,612.974976,495.884399,123948
2012-02-17,619.974976,626.474976,610.900024,614.349976,496.996887,266522
2012-02-21,612.500000,618.500000,602.500000,616.950012,499.100189,224342
2012-02-22,617.000000,633.000000,614.375000,625.950012,506.380981,428566
2012-02-23,626.474976,637.375000,622.049988,629.625000,509.353912,234674
2012-02-24,632.500000,639.599976,629.424988,634.575012,513.358459,286546
2012-02-27,637.500000,639.275024,620.000000,625.099976,505.693390,194734
2012-02-28,625.000000,629.250000,610.075012,613.849976,496.592163,236340
2012-02-29,620.000000,620.500000,606.950012,610.525024,493.902405,234484
2012-03-01,610.525024,613.075012,605.500000,610.625000,493.983307,106902
2012-03-02,613.000000,615.000000,603.500000,608.575012,492.324921,120008
2012-03-03,null,null,null,null,null,null
2012-03-05,610.674988,611.000000,600.849976,604.525024,489.048553,100342
2012-03-06,602.500000,610.500000,595.000000,600.799988,486.035095,237148
2012-03-07,600.799988,600.799988,600.799988,600.799988,486.035095,0
2012-03-09,609.950012,611.000000,600.025024,603.174988,487.956390,85530
2012-03-12,613.450012,613.450012,592.500000,595.025024,481.363220,112716
2012-03-13,592.750000,607.299988,592.750000,598.775024,484.396820,135416
2012-03-14,606.025024,606.025024,575.299988,577.450012,467.145447,569352
2012-03-15,579.950012,585.799988,572.500000,581.599976,470.502716,371746
2012-03-16,583.750000,589.500000,578.500000,583.750000,472.241913,178454
2012-03-19,582.500000,584.500000,556.000000,561.200012,453.999603,472470
2012-03-20,565.799988,572.150024,560.000000,567.500000,459.096130,295534
2012-03-21,566.025024,589.049988,566.025024,585.924988,474.001434,273580
2012-03-22,582.500000,594.900024,580.250000,584.099976,472.525085,282348
2012-03-23,586.000000,595.250000,582.500000,592.349976,479.199097,196700
2012-03-26,592.450012,592.450012,577.625000,581.900024,470.745361,118094
2012-03-27,587.125000,588.424988,575.700012,586.250000,474.264374,113952
2012-03-28,585.000000,586.950012,577.549988,581.575012,470.482452,89024
2012-03-29,581.575012,581.575012,569.000000,571.625000,462.433105,128866
2012-03-30,579.650024,587.000000,573.000000,583.924988,472.383453,131798
2012-04-02,586.250000,597.500000,585.000000,595.674988,481.889038,112722
2012-04-03,599.250000,603.500000,587.950012,589.474976,476.873322,204852
2012-04-04,585.500000,594.500000,583.924988,589.174988,476.630768,111752
2012-04-09,587.700012,594.849976,578.000000,581.275024,470.239868,125018
2012-04-10,583.000000,587.450012,575.500000,578.299988,467.832947,87860
2012-04-11,575.000000,577.224976,569.125000,570.750000,461.725220,123668
2012-04-12,573.500000,574.500000,564.900024,565.700012,457.639923,192892
2012-04-13,546.500000,552.500000,532.500000,534.775024,432.622192,863174
2012-04-16,539.500000,539.500000,527.500000,535.025024,432.824463,266550
2012-04-17,537.525024,546.500000,537.424988,545.275024,441.116547,184720
2012-04-18,550.000000,556.900024,546.525024,548.400024,443.644562,190752
2012-04-19,548.325012,552.474976,545.674988,551.099976,445.828735,136506
2012-04-20,549.849976,553.750000,539.000000,544.700012,440.651306,185616
2012-04-23,541.000000,551.224976,523.275024,529.625000,428.455963,355600
2012-04-24,560.000000,614.875000,560.000000,597.625000,483.466522,3588316
2012-04-25,596.000000,596.000000,584.025024,586.150024,474.183716,798170
2012-04-26,587.000000,599.500000,582.099976,596.000000,482.151794,519608
2012-04-27,596.500000,605.000000,595.474976,602.724976,487.592407,418604
2012-04-30,602.724976,602.724976,602.724976,602.724976,487.592407,0
2012-05-02,622.500000,637.650024,622.450012,633.849976,512.771729,869878
2012-05-03,630.000000,642.299988,629.549988,640.174988,517.888611,633996
2012-05-04,634.500000,647.400024,631.500000,639.049988,516.978516,469192
2012-05-07,632.775024,639.900024,624.974976,636.950012,515.279785,406102
2012-05-08,612.500000,617.724976,598.500000,600.174988,485.529572,1350082
2012-05-09,601.450012,617.599976,597.724976,612.950012,495.864166,705876
2012-05-10,614.750000,621.025024,612.250000,616.775024,498.958618,397978
2012-05-11,610.500000,618.625000,610.500000,615.750000,498.129303,306650
2012-05-14,615.000000,616.900024,610.375000,613.799988,496.551788,271902
2012-05-15,607.500000,616.474976,607.500000,613.049988,495.945007,219422
2012-05-16,610.549988,620.500000,604.049988,611.525024,494.711487,304114
2012-05-17,611.849976,617.450012,599.525024,610.150024,493.599213,183692
2012-05-18,599.900024,612.500000,597.625000,605.724976,490.019379,327900
2012-05-21,605.000000,612.400024,602.775024,604.450012,488.987823,159040
2012-05-22,610.500000,617.500000,601.000000,611.500000,494.691223,332474
2012-05-23,615.275024,617.000000,606.875000,612.775024,495.722626,224134
2012-05-24,612.000000,614.299988,603.575012,610.674988,494.023773,112414
2012-05-25,610.525024,612.500000,604.500000,610.775024,494.104645,61208
2012-05-28,611.000000,613.450012,607.174988,611.875000,494.994446,95070
2012-05-29,613.200012,623.950012,609.150024,620.400024,501.890991,206378
2012-05-30,615.525024,628.250000,615.525024,620.224976,501.749481,153312
2012-05-31,615.450012,627.500000,613.000000,622.900024,503.913605,193640
2012-06-01,617.500000,621.599976,610.000000,612.375000,495.399078,191706
2012-06-04,595.000000,608.424988,595.000000,606.625000,490.747406,146810
2012-06-05,606.500000,615.400024,606.474976,613.575012,496.369659,354772
2012-06-06,616.450012,630.950012,615.025024,626.625000,506.927063,174464
2012-06-07,622.525024,625.000000,616.075012,620.224976,508.238007,304592
2012-06-08,616.000000,621.500000,612.000000,615.575012,504.427734,721662
2012-06-11,616.250000,622.875000,614.075012,618.200012,506.578674,134924
2012-06-12,612.500000,625.450012,612.500000,624.200012,511.495331,142962
2012-06-13,622.500000,629.799988,621.500000,625.575012,512.622192,87072
2012-06-14,623.500000,630.724976,620.025024,625.575012,512.622192,99358
2012-06-15,623.000000,638.724976,623.000000,635.724976,520.939392,171844
2012-06-18,637.549988,643.500000,625.500000,628.625000,515.121338,105824
2012-06-19,627.500000,639.000000,627.500000,636.900024,521.902344,192906
2012-06-20,635.500000,637.500000,622.049988,626.025024,512.990906,91070
2012-06-21,625.000000,626.250000,605.049988,612.400024,501.826080,399780
2012-06-22,610.000000,620.000000,607.575012,616.849976,505.472260,184194
2012-06-25,618.250000,619.575012,605.900024,607.825012,498.077087,175536
2012-06-26,611.000000,617.825012,609.500000,616.325012,505.042297,100938
2012-06-27,616.500000,628.150024,616.500000,623.375000,510.819244,109558
2012-06-28,626.000000,631.500000,617.525024,629.400024,515.756531,533660
2012-06-29,633.500000,642.500000,631.150024,638.775024,523.438782,226426
2012-07-02,639.000000,640.000000,628.799988,630.099976,516.329895,138764
2012-07-03,630.500000,634.724976,615.549988,621.099976,508.955048,172624
2012-07-04,622.500000,624.950012,616.275024,623.750000,511.126587,151826
2012-07-05,622.500000,623.500000,617.674988,620.174988,508.197083,87644
2012-07-06,622.500000,624.900024,613.525024,623.099976,510.593842,175210
2012-07-09,624.000000,632.150024,621.000000,629.049988,515.469482,129488
2012-07-10,632.500000,635.000000,624.750000,630.700012,516.821594,173098
2012-07-11,630.500000,636.950012,627.174988,629.400024,515.756531,220350
2012-07-12,616.000000,625.000000,609.275024,618.049988,506.455780,986098
2012-07-13,637.500000,642.500000,621.674988,624.825012,512.007507,865164
2012-07-16,626.150024,629.325012,601.875000,605.099976,495.843964,440670
2012-07-17,609.349976,609.349976,587.750000,593.299988,486.174652,870128
2012-07-18,596.500000,602.000000,589.150024,597.875000,489.923431,240738
2012-07-19,601.049988,605.000000,597.625000,600.375000,491.972137,165484
2012-07-20,602.000000,613.924988,600.500000,611.525024,501.109009,296964
2012-07-23,606.950012,613.750000,600.750000,606.900024,499.770691,609364
2012-07-24,606.000000,609.474976,599.000000,604.500000,497.794373,204218
2012-07-25,602.900024,607.700012,598.224976,606.349976,499.317780,190360
2012-07-26,605.275024,610.000000,597.174988,601.325012,495.179810,1252654
2012-07-27,605.000000,616.000000,601.750000,612.875000,504.691010,4450850
2012-07-30,615.275024,621.400024,607.299988,615.849976,507.140930,162314
2012-07-31,615.849976,624.650024,613.000000,620.325012,510.826172,116762
2012-08-01,620.000000,621.900024,612.000000,613.799988,505.452759,117338
2012-08-02,614.974976,618.500000,612.974976,616.299988,507.511444,45324
2012-08-03,615.275024,620.000000,609.049988,618.950012,509.693756,68196
2012-08-06,621.750000,621.750000,612.974976,614.700012,506.194031,98178
2012-08-07,619.000000,635.000000,615.000000,632.299988,520.687195,400276
2012-08-08,635.000000,635.000000,623.299988,625.250000,514.881775,123198
2012-08-09,624.500000,634.000000,623.500000,629.275024,518.196289,83788
2012-08-10,628.750000,641.450012,628.750000,638.900024,526.122131,338144
2012-08-13,640.000000,640.000000,629.049988,633.000000,521.263611,103524
2012-08-14,637.500000,637.500000,630.099976,634.325012,522.354675,88124
2012-08-16,632.625000,635.500000,626.049988,631.400024,519.945923,70406
2012-08-17,633.000000,642.174988,632.424988,638.724976,525.978027,144366
2012-08-21,638.500000,652.500000,638.500000,649.200012,534.604004,332162
2012-08-22,647.775024,655.000000,641.500000,646.025024,531.989502,155638
2012-08-23,646.500000,662.500000,646.250000,660.575012,543.971130,308062
2012-08-24,660.125000,664.250000,656.500000,661.500000,544.732849,256998
2012-08-27,657.500000,664.974976,657.000000,659.575012,543.147583,95766
2012-08-28,662.375000,675.974976,660.025024,674.349976,555.314514,287828
2012-08-29,675.000000,678.775024,667.825012,671.275024,552.782410,230226
2012-08-30,667.525024,689.250000,661.724976,682.525024,562.046448,363258
2012-08-31,677.525024,679.424988,668.174988,673.650024,554.738220,149246
2012-09-03,673.650024,677.500000,666.500000,669.250000,551.114929,93418
2012-09-04,667.250000,673.500000,661.625000,671.099976,552.638306,129818
2012-09-05,668.500000,684.000000,665.150024,680.575012,560.440857,256568
2012-09-06,680.575012,690.000000,677.500000,688.125000,566.658081,224342
2012-09-07,693.500000,697.500000,689.875000,692.950012,570.631348,178096
2012-09-08,null,null,null,null,null,null
2012-09-10,693.500000,693.500000,675.000000,686.125000,565.011047,68854
2012-09-11,678.400024,697.500000,678.400024,695.775024,572.957825,108582
2012-09-12,695.000000,710.000000,695.000000,706.200012,581.542603,416266
2012-09-13,705.000000,712.250000,705.000000,707.700012,582.777649,155906
2012-09-14,712.500000,719.000000,701.099976,705.974976,581.357178,361046
2012-09-17,708.000000,710.325012,668.224976,670.450012,552.103210,579056
2012-09-18,670.500000,672.000000,648.049988,650.200012,535.427673,468446
2012-09-20,649.500000,665.674988,645.049988,660.750000,544.115356,271220
2012-09-21,660.900024,666.450012,649.500000,651.650024,536.621582,252964
